,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
103630,103630,France,"firm tannic , promises ripe , fruity future . 's dense concentrated , blackberry giving full , ripe character . age 4–6 years .",,87,18.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Seguin 2011  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Seguin,4
103788,103788,France,structured shows solid tannins juicy red-fruit acidity . 's rich balanced ripe aftertaste . drink 2015 .,Château Charron,87,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Caves de Rauzan 2011 Château Charron  (Bordeaux),Bordeaux-style Red Blend,Caves de Rauzan,4
103789,103789,France,"solid dry , tightly structured . layered acidity berry fruits lend powerful , concentrated feel . need time bring inherent fruitiness . drink 2015 .",Grand Vin,87,37.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Ricaud 2011 Grand Vin  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château de Ricaud,4
103790,103790,France,"extraction , giving dry character , also enough berry flavor act balance . promising future demands years age . drink 2015 .",,87,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château du Bois Chantant 2011  Bordeaux Supérieur,Bordeaux-style Red Blend,Château du Bois Chantant,4
103896,103896,France,"fruity ripe black fruits generous tannins . plenty acidity balance , giving crisp packed . structure already right . drink 2018 .",Château de Beauregard Ducourt,88,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,VIgnobles Ducourt 2015 Château de Beauregard Ducourt  (Bordeaux),Bordeaux-style Red Blend,VIgnobles Ducourt,4
103934,103934,France,"produced mainly merlot 10 % cabernet sauvignon , fat , juicy red-berry flavors supported dry tannins process softening . notes wood-aging also need integrate . drink late 2016 .",Réserve du Claouset,86,16.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Domaine du Claouset 2012 Réserve du Claouset  (Bordeaux Supérieur),Bordeaux-style Red Blend,Domaine du Claouset,4
103965,103965,France,"pay attention tutiac winemakers north bordeaux , produced another good . bright red fruits give crisp character , packed acidity lively fruitiness . 's great summer apéritif . drink .",Carrelet d'Estuaire,87,16.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Vignerons de Tutiac 2016 Carrelet d'Estuaire Rosé (Bordeaux Rosé),Rosé,Vignerons de Tutiac,4
104161,104161,France,"tobacco aromas tight tannins set scene light fresh , tangy berry fruits .",Grand Classique,83,,Bordeaux,Premieres Côtes de Bordeaux,,Roger Voss,@vossroger,Château de l'Orangerie 2007 Grand Classique  (Premieres Côtes de Bordeaux),Bordeaux-style Red Blend,Château de l'Orangerie,4
104300,104300,France,"dense tannins losing sight ripe berry fruits . balance coming together well , giving structured also fine fresh black fruits . drink 2019 .",Château Clairac Grande Réserve,89,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Vignobles Carreau Selection 2014 Château Clairac Grande Réserve  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Vignobles Carreau Selection,4
104309,104309,France,"seventh generation carreau family produced rich full-bodied structured . dense tannins well plenty ripe red fruits . structure suggests continue age , drink ripe 2017 .",,89,14.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château la Croix St-Pierre 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château la Croix St-Pierre,4
104310,104310,France,"smoky , full rich strawberry flavors . tannins come wood aging cuts . acidity well , developing well ready 2017 .",Le Grand Rossignol,89,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lamothe-Vincent 2014 Le Grand Rossignol  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Lamothe-Vincent,4
104311,104311,France,"plenty firm tannins , also fine red-berry layers spice . structured well , bringing whole balance . drink fine 2018 .",,89,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lescalle 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Lescalle,4
104312,104312,France,"ripe generous solid tannins well red-plum flavors . concentrated full flavor . tannins soften , likely ready drink 2018 .",Réserve,89,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Pey la Tour 2014 Réserve  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Pey la Tour,4
104523,104523,France,"soft , juicy little way concentration . barrel-aged 12 months one-third new oak , attractive ready drink . vines planted limestone clay limestone iron schist subsoil .",,84,15.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Clos Bourbon 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Clos Bourbon,4
104524,104524,France,"firm , tannic hard , tight solid core dry wood . seems over-extracted bitter coffee flavors . hard come , although weight could develop .",Cuvée Compostelle,84,20.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Côte Montpezat 2012 Cuvée Compostelle  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château Côte Montpezat,4
104526,104526,France,"perfumed , spicy dense tannins . hard-edged structure , tough ripe still underneath . vines average 14 years old .",,84,13.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Les Grands Maréchaux 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Les Grands Maréchaux,4
104527,104527,France,"100 % merlot small experimental vineyard solid , firm still young . dense structure tannins wood aging , showing bitter coffee flavors austere character 14 months new french oak . likely remain tough proposition .",,84,22.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Tertre de Belvès 2012  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Tertre de Belvès,4
105667,105667,France,"hard extracted , shows little tannins . fruitiness hard discern may never come .",Les Cailloux,83,20.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Penin 2011 Les Cailloux  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Penin,4
105687,105687,France,"hard tannic , much dryness pleasure . 's likely soften enough balance .",Réserve,83,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Domaine du Claouset 2011 Réserve  (Bordeaux Supérieur),Bordeaux-style Red Blend,Domaine du Claouset,4
105794,105794,France,"strongly caramel element . tannic edge gives structure , though less obvious .",,84,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Domaine du Claouset 2015 Rosé (Bordeaux Rosé),Rosé,Domaine du Claouset,4
105806,105806,France,"tightly textured , firm strongly tannic element . better food .",,84,12.0,Bordeaux,Bordeaux Rosé,,Roger Voss,@vossroger,Château Toutigeac 2015 Rosé (Bordeaux Rosé),Rosé,Château Toutigeac,4
105970,105970,France,"using sourced 20-acre vineyard castillon , dominated merlot , touch perfumed cabernet franc . age-worthy structure , showing good balance , firm tannins ripe .",,88,19.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Moulin de Clotte 2010  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Moulin de Clotte,4
106088,106088,France,"light fruity , 's berry flavor dominates gentle tannins , bright acidity adds lift . drink next two years .",Château Campot Lafont,85,9.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Cave du Marmandais 2011 Château Campot Lafont  (Bordeaux),Bordeaux-style Red Blend,Cave du Marmandais,4
106229,106229,France,"certainly tannins , essentially . stalky black currants berries dominate perfumed fresh acidity crisp , clean aftertaste . drink .",,85,9.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Haut-Sorillon 2012  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Haut-Sorillon,4
106256,106256,France,"full acidity red-currant flavors , light fruity . crisp along touches wood . one several nicolas thienpont properties , run son cyrille . drink 2018 .",,86,18.0,Bordeaux,Francs Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Prade 2014  Francs Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Prade,4
106257,106257,France,"firm structured although enough weight give good potential aging . still full young energy , going develop balance .",Cuvée Eléonore,86,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lajarre 2014 Cuvée Eléonore  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Lajarre,4
106259,106259,France,spice firm tannins mark . red-fruit character well earthy backdrop . structure need sit 2017 .,Optimus,86,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Malbat 2014 Optimus  (Bordeaux),Bordeaux-style Red Blend,Château Malbat,4
106260,106260,France,"fresh aged tanks , retaining bright red fruits lively acidity . still young although develop quickly give soft fruit-driven .",,86,11.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Roc de Ségur 2015  Bordeaux,Bordeaux-style Red Blend,Château Roc de Ségur,4
106261,106261,France,organic tight tannins acidity . structure balanced red-currant flavors . vinified direction michel rolland one several family wineries bacchus investments . drink 2018 .,,86,15.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Suau 2014  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Suau,4
106270,106270,France,"ripe potentially rich , firm stage . dark tannins dense structure , age well . drink 2019 .",Château Crusquet Sabourin,86,20.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Vignobles Carreau Selection 2014 Château Crusquet Sabourin  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Vignobles Carreau Selection,4
106281,106281,France,"dry , firm tense tannins structured . needs time bring ripe fruits . big concentrated , inaugurated new gravity-fed winery . wait 2019 drink .",Belvedere de Château Bourron,86,,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Bourron 2014 Belvedere de Château Bourron  (Castillon Côtes de Bordeaux),Bordeaux-style Red Blend,Château Bourron,4
106282,106282,France,"full juicy acidity along attractive spice light wood flavors . still developing young , give 2018 .",Costes du Château Feret Lambert,86,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Feret Lambert 2014 Costes du Château Feret Lambert  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Feret Lambert,4
106284,106284,France,"structured concentrated tannins dense . spice , wood-aging flavors firm aftertaste . means needs time , wait 2019 .",,86,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Haut Peyrefaure 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Haut Peyrefaure,4
106330,106330,France,"domaine des perdrix based nuits saint-georges , comes côte de nuits . richly fruity layers warm red fruits soft tannins . rounded ripe , instant success . drink .",Domaine des Perdrix,88,35.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaines Devillard 2015 Domaine des Perdrix  (Bourgogne),Pinot Noir,Domaines Devillard,4
106518,106518,France,"smoky structured , firm tannins balanced , juicy fruits . 's fine drink , especially rich meats , age year two .",Réserve,87,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Cheval Quancard 2010 Réserve  (Bordeaux),Bordeaux-style Red Blend,Cheval Quancard,4
106774,106774,France,"plenty wood flavors , also fine ripe blackberries . gives potential balance density . fine ready drink 2018 .",L'Envolée de Lionne,88,19.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Lionne 2015 L'Envolée de Lionne  (Bordeaux),Bordeaux-style Red Blend,Château de Lionne,4
106775,106775,France,firm tannins dense texture promises good aging potential . ripe blackberry black-plum fruits also show solid richness fine . drink 2019 .,,88,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Rouquette 2016  Bordeaux,Bordeaux-style Red Blend,Château de Rouquette,4
106776,106776,France,"produced hills small town castillon , fruity stalky texture firm tannins . balanced , though , acidity black-currant flavors mature well next years . drink 2018 .",,88,25.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château du Roc 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château du Roc,4
106777,106777,France,"rich good , structured density age well . dark-chocolate flavors mingle black-plum fruits , finishing light lift acidity .",,88,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château la Verrière 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château la Verrière,4
106779,106779,France,"caramel edge showing wood-aging flavors . luckily well , giving balanced future structured . plenty tannins juicy acidity combined , fine 2019 .",,88,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Saint Seurin 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Saint Seurin,4
106780,106780,France,big tannins mask potentially ripe fruity . structured dark dry core tannins . means needs time . drink 2019 .,,88,10.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Vircoulon 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Vircoulon,4
107172,107172,France,"full , rich , showing red fruits best . structure layers bright acidity . 's long aging , likely best three years time .",,88,14.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Laville 2010  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Laville,4
107173,107173,France,"rich spicy , smooth , wood-aged . ripe tannins concentrated fruits . acidity dry aftertaste , certainly age .",,88,14.0,Bordeaux,Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Grange Clinet 2010  Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Grange Clinet,4
107247,107247,France,"light spice perfumed red fruits . juicy , fresh , lightly tannic likely develop quickly . drink 2017 .",,85,18.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Maréchaux 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Maréchaux,4
107248,107248,France,"plenty ripe , raspberry flavors light spice . crisp streak acidity , beginning show good balance . drink 2017 .",,85,13.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Queyssard 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Queyssard,4
107257,107257,France,"dry although show potential . concentrated firm , tannins foremost . drink 2019 .",Premium,85,14.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Maison Hebrard 2014 Premium  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Maison Hebrard,4
107268,107268,France,"structured , firm tense tannins acidity . smoky dry core . .",,84,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Beauregard-Ducourt 2014  Bordeaux,Bordeaux-style Red Blend,Château de Beauregard-Ducourt,4
107269,107269,France,spicy laden wood . extracted character produces chocolate bitter coffee flavors . hard find stage .,,84,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Haut Mouleyre 2014  Bordeaux,Bordeaux-style Red Blend,Château Haut Mouleyre,4
107274,107274,France,"dry , firm many tannins good . hints along spice acidity . shame extraction gives bitter aftertaste .",,84,20.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château le Sèpe 2014  Bordeaux,Bordeaux-style Red Blend,Château le Sèpe,4
107275,107275,France,"lean , tannins missing . dry showing considerable hard extraction . soften , much .",,84,13.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Berthets 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château les Berthets,4
107634,107634,France,"gonfrier family property full berry fruits . 's also ripe already drinkable . generous tannins balanced acidity gives crisp edge contrast blackberry flavors . drink , even better , wait 2018 .",,90,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château le Gardera 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château le Gardera,4
108016,108016,US,"young , firm offers aggressive tannins prominent acidity , cherry , blackberry prune flavors . shows ample structure , give time decanter drinking .",,86,14.0,California,Rutherford,Napa,,,Kirkland Signature 2012 Meritage (Rutherford),Meritage,Kirkland Signature,4
108133,108133,France,"laden wood , spiced toast note dominates otherwise crisp , nervy . acidity refreshing ; citrus note creates lively streak freshness . needs months wood infuence soften .",Les Chataigniées,86,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Hubert Lamy 2010 Les Chataigniées  (Bourgogne),Chardonnay,Domaine Hubert Lamy,4
108268,108268,France,"dry , dark-hued tannins cut , giving bitter feel . tough , firm , missing balancing .",,82,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château de Virecourt 2009  Bordeaux,Bordeaux-style Red Blend,Château de Virecourt,4
108363,108363,France,"firm hard-edged currently tough . fruit—black currant berry—will bring potential richness . 's structured moment , wait 2017 .",Château de Marsan,86,10.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Kirkland Signature 2012 Château de Marsan  (Bordeaux Supérieur),Bordeaux-style Red Blend,Kirkland Signature,4
108368,108368,France,"ripe berry fruits shine . supported tannins , give solid rich character beginning develop . dark aftertaste , potential best 2017 .",Cuvée Prestige,86,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Bois de Rolland 2012 Cuvée Prestige  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Bois de Rolland,4
108369,108369,France,"juicy black fruits give great start , supported tannins kick . ripe , full flavor generous , broad , full-bodied . drink 2016 .",Cuvée O'Byrne,86,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Brande-Bergère 2012 Cuvée O'Byrne  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Brande-Bergère,4
108371,108371,France,"dense richly smooth , displays generous texture 2009. 's maturing well blackberry fruitiness , sweet tannins light acidity . drink 2020 .",Grande Réserve,86,40.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château du Tasta 2009 Grande Réserve  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Château du Tasta,4
108373,108373,France,"across river dordogne castillon , vineyard lajarre first slope . soft ripe black currant fruitiness , fresh acidity judicious use wood aging . still shows structure 2010 , better 2015 .",Cuvée Eléonore,86,35.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Lajarre 2010 Cuvée Eléonore  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Lajarre,4
108771,108771,France,open fruity attractive red berries concentrated tannins . developing well ripe perfumed ready drink 2017 .,,85,14.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Pey La Tour 2014  Bordeaux,Bordeaux-style Red Blend,Château Pey La Tour,4
108773,108773,France,"dry young stage , fine potential . generous fruits firm tannins give richness juicy character . drink 2018 .",,85,22.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Séguin 2014  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Séguin,4
108781,108781,France,"high spice toast flavors dominate . wood use masking , probably enthusiastically . soften , although enough .",,85,16.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château La Bourrée 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château La Bourrée,4
108782,108782,France,red fruits tannins along acidity . 25-year old vines produced rich acidity . drink 2018 .,,85,12.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Motte Maucourt 2015  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Motte Maucourt,4
108784,108784,France,"crisp , fresh red-currant fruits light tannins alliance bourg co-op . juicy fruity , likely develop quickly give light , bright .",Tradition,85,25.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Closerie du Bailli 2014 Tradition  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Closerie du Bailli,4
109095,109095,France,"rich rounded whose tannins well buried ripe blackberry fruits . 's dark , solidly dry core great swathes juicy around . 's almost ready drink try 2014 .",,88,15.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Paillet-Quancard 2010  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Paillet-Quancard,4
109109,109109,France,"well-balanced shows herbaceous character ripe , full flavor brings yellow fruits green plums . well-judged hint spice wood aging give extra richness . drink 2013 .",Les Charmes de Magnol,88,15.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Magnol 2012 Les Charmes de Magnol  (Bordeaux Blanc),Bordeaux-style White Blend,Château Magnol,4
109485,109485,France,"certified french organic vintage , 100 % merlot ripe , full-bodied already showing potential richness . terroir-driven black fruits generous tannins give warm character backed black fruits final acidity . generous verdier family , ready age . drink 2018 .",,89,18.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Brethous 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Brethous,4
109563,109563,France,"obviously wood aged , spice toast flavors , soft , black currant berry flavored . light tannins already integrating . drink 2018 .",,85,13.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Loyasson 2012  Bordeaux,Bordeaux-style Red Blend,Château Loyasson,4
109564,109564,France,"dry tannic , totally structured weight . however element vanished leaving dense , firm given brightness acidity . drink .",Tradition,85,60.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Thuron 2005 Tradition  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Thuron,4
109580,109580,France,"bold ripe , 's full black currant fruits accompanied wood acidity . 's obviously young soften calm smooth rich . finish brings dry character . drink 2017 .",,85,,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château Cayla 2012  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château Cayla,4
109640,109640,France,"fine potential . wood flavors dominant , develops ripe red-berry flavors fill bring fruity acidity along . going ready drink 2017 .",,88,20.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Mission Saint Vincent 2014  Bordeaux,Bordeaux-style Red Blend,Château Mission Saint Vincent,4
109656,109656,France,"bridgitte husband eric took family property 2009 , 2014 producing spicy fruity . fine tannins sweet red-berry . acidity balance right . drink attractive 2018. donate one percent turnover environmental charity ( say ) one two wineries world members “ 1 % planet . ”",,88,13.0,Bordeaux,Castillon Côtes de Bordeaux,,Roger Voss,@vossroger,Château Guibeau 2014  Castillon Côtes de Bordeaux,Bordeaux-style Red Blend,Château Guibeau,4
109657,109657,France,"ripe red-berry fruits , slices black plum full deck tannins . concentrated ripe , full equally full structure . let two soften drink 2018 .",Cuvée Prestige,88,35.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Tayet 2014 Cuvée Prestige  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Tayet,4
109658,109658,France,"crisp , red-fruit flavored sufficient structure give shape density . fruity spice wood aging . acidity end keeps fresh bright . drink 2017 .",,88,17.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Timberlay 2014  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Timberlay,4
109668,109668,France,"attractive , ripe fruity merlot cabernet franc vines . soft tannins , juicy crisp . tight edge soften produce generous . yorick sophie lavaud 's 13 acres agrocert-certified organic . drink 2019 .",Les Vendanges,88,25.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Domaine Les Carmels 2014 Les Vendanges  (Cadillac Côtes de Bordeaux),Bordeaux-style Red Blend,Domaine Les Carmels,4
109903,109903,France,"young structured . juicy black-currant flavors still firmly backed tannins . produced old vines , dense although also fresh acidity already attractive . drink 2017 .",,89,20.0,Bordeaux,Francs Côtes de Bordeaux,,Roger Voss,@vossroger,Château Nardou 2012  Francs Côtes de Bordeaux,Bordeaux-style Red Blend,Château Nardou,4
109904,109904,France,"top estate release powerful 2010 vintage . dense structure , dark tannins rich texture . ripe black plum dark fig flavors along dry core means still developing . drink 2017 .",Cuvée Jean,89,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Rousset-Caillau 2010 Cuvée Jean  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Rousset-Caillau,4
110097,110097,France,"red fruits dominate soft tannins wild strawberry flavors . young , although gentle texture ready drink . comes northern part mâcon region .",,84,15.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Vignerons de Mancey 2014  Bourgogne,Pinot Noir,Vignerons de Mancey,4
110098,110098,France,"hautes côtes need good vintage shine . 2013 one vintages lean shows structure . gives dry , tannic character unlikely soften greatly . could worth waiting drinking 2017 .",Belle Canaille,84,28.0,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2013 Belle Canaille  (Bourgogne Hautes Côtes de Nuits),Pinot Noir,Jean-Luc and Paul Aegerter,4
110666,110666,France,"obviously seen plenty wood aging , 's also full dark blackberry . together , qualities give density structure , acidity fruitiness match . drink 2021 .",,90,18.0,Bordeaux,Cadillac Côtes de Bordeaux,,Roger Voss,@vossroger,Château de Marsan 2015  Cadillac Côtes de Bordeaux,Bordeaux-style Red Blend,Château de Marsan,4
110667,110667,France,"fruity , juicy swathes black currant berry flavors . tannins give smoky , spicy character add sense richness . drink 2020 .",La Favorite,90,27.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Fredignac 2015 La Favorite  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Fredignac,4
110669,110669,France,"juicy fruity , generous tannins support ripe black balanced acidity . smoky edge ready drink 2020 .",Excellence,90,17.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Le Cap 2015 Excellence  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Le Cap,4
110670,110670,France,"mint aromas new oak aging spice toast notes palate part young , firm-structured . 's powerful dense , great black acidity . dry core tannins indicates age . drink 2020 .",Prélude No. 15,90,34.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château le Grand Moulin 2015 Prélude No. 15  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château le Grand Moulin,4
110671,110671,France,"concentrated smoky , plenty black cherry black currant . firm tannins promise aging make richly endowed . drink 2020 .",Excellence,90,17.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château les Petits Arnauds 2015 Excellence  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château les Petits Arnauds,4
110903,110903,France,"several years working commerce tourism , céline guguen-brocard 2013 studied winemaking . bright result partnership frédéric gueguen , former winemaker father , jean-marc brocard . rosé bright , crisp full cranberry tangy acidity . drink .",Domaine Marie B.,86,18.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Domaine Gueguen 2016 Domaine Marie B.  (Bourgogne),Rosé,Domaine Gueguen,4
111199,111199,France,"smoky toasty , structured . layers black currant fruits , fresh acidity well firm tannins overlay juicy fruitiness . needs age . drink 2016 .",,88,16.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Chantemerle 2012  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Chantemerle,4
111200,111200,France,"firm dry , 's packed much tannin . dark , structured character 's shot mint black currant flavors . aftertaste dense solid . drink 2017 .",,88,22.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château Gauthier 2011  Blaye Côtes de Bordeaux,Bordeaux-style Red Blend,Château Gauthier,4
111243,111243,France,"top château solid , textured effort . full-bodied feel ripe black fruits . tarry texture , firm structure generous fruits , merits medium-term aging , although could drunk .",Cuvée Leah Grande Cuvée,89,25.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Petit-Freylon 2011 Cuvée Leah Grande Cuvée  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château Petit-Freylon,4
111368,111368,France,"dry , firm shows hint bitter extraction , core smooth . give several years ' aging .",,85,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château des Judes 2011  Bordeaux,Bordeaux-style Red Blend,Château des Judes,4
