,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
119783,119783,Italy,"attractive fragrance ripe plum , violet , aromatic herb baking spice . straightforward palate offers dried black cherry , crushed raspberry , ground pepper leather alongside polished tannins . drink sooner rather later capture remaining freshness .",,87,19.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Colognole 2011  Chianti Rufina,Sangiovese,Colognole,8
119860,119860,Italy,"nose rather closed 80 % sangiovese 20 % merlot eventually reveals whiffs prune leather . evolved , dense palate expressive , offering blackberry jam , licorice black pepper alongside round tannins . drink sooner rather later capture remaining freshness .",Gran Selezione,89,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Livernano 2011 Gran Selezione  (Chianti Classico),Red Blend,Livernano,8
120741,120741,Italy,"straightforward expression amarone aromas ripe red berry whiff dark spice . simple palate offers dried wild cherry hint cinnamon alongside drying , rather fleeting tannins .",,86,52.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Antica Corte 2012  Amarone della Valpolicella Classico,Red Blend,Antica Corte,8
120754,120754,Italy,"aromas cellar floor , moist underbrush , dried sage whiff crushed violet . robust straightforward palate offers mature black cherry hint dark cooking spice alongside close-grained rather fleeting tannins leave raspy finish .",,86,65.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Villa Girardi 2012  Amarone della Valpolicella Classico,Red Blend,Villa Girardi,8
120970,120970,Italy,"aromas baked plum , toast , grilled herb whiff espresso . soft , round palate offers fleshy black cherry , licorice , mocha hint coconut alongside polished tannins . drink sooner rather later capture juicy flavors .",Vigna Casi Riserva,90,43.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Meleto 2012 Vigna Casi Riserva  (Chianti Classico),Sangiovese,Castello di Meleto,8
120971,120971,Italy,"aromas underbrush , tilled soil , toast espresso lead nose . firmly structured palate offers ripe black cherry , blackberry , coffee , anise grilled herb alongside assertive tannins need unwind . drink 1016–2020 .",Il Poggio Riserva,90,50.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Monsanto 2010 Il Poggio Riserva  (Chianti Classico),Red Blend,Castello di Monsanto,8
122230,122230,Italy,"aromas toasted oak , plum , menthol crushed violet open nose . palate offers dried black cherry , licorice , leather , chopped sage espresso alongside firm , fine-grained tannins . drink sooner rather later .",,88,20.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Castello di Bossi 2012  Chianti Classico,Sangiovese,Castello di Bossi,8
122360,122360,Italy,"aromas oak , espresso , earth leather characterize 95 % sangiovese 5 % cabernet sauvignon . palate shows toasted oak , black pepper black cherry notes starting fade . drink soon .",,87,26.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Toscolo 2011  Chianti Classico,Red Blend,Toscolo,8
123063,123063,Italy,"entirely sangiovese , seven year-old showing age . aromas prune , resin , toast vanilla carry dense palate along blackberry extract oak-driven spice . lacks richness astringent wood tannins leave abrupt , drying finish .",Ludiè,88,80.0,Tuscany,Chianti Rufina,,Kerin O’Keefe,@kerinokeefe,Fattoria Lavacchio 2008 Ludiè  (Chianti Rufina),Sangiovese,Fattoria Lavacchio,8
123211,123211,Italy,"aromas leafy forest floor , grilled porcini , ripe plum toast lead nose . palate offers ripe black cherry , grilled herb , cinnamon mocha alongside tightly knit , fine-grained tannins . closes tobacco note .",Villa La Pagliaia Riserva,90,,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Felice 2011 Villa La Pagliaia Riserva  (Chianti Classico),Sangiovese,San Felice,8
123367,123367,Italy,"aromas roasted coffee bean , toast , oak-driven spice , ripe berry scorched earth lead nose . firm palate offers black cherry extract , espresso , licorice , oak coconut alongside assertive , grippy tannins . still oak driven tightly tannic , give years fully develop drink capture remaining richness . drink 2017–2021 .",Castello Fonterutoli Gran Selezione,89,60.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Mazzei 2011 Castello Fonterutoli Gran Selezione  (Chianti Classico),Red Blend,Mazzei,8
123608,123608,Italy,"aromas ground black pepper , blackberry , cured meats plum lead nose full-bodied . extracted palate delivers toasted notes , roasted coffee bean , espresso , blackberry extract , chocolate vanilla alongside teeth-coating tannins . drink 2016–2020 .",Campedel,89,70.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Gamba 2010 Campedel  (Amarone della Valpolicella Classico),Red Blend,Gamba,8
124646,124646,Italy,"baked plum , crushed violet , chewing tobacco roasted coffee bean aromas lead nose full-bodied red . structured palate offers dried black cherry , raspberry jam , mocha licorice alongside firm , polished tannins . drink 2017–2024 .",,90,50.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Zonin 2012  Amarone della Valpolicella,Red Blend,Zonin,8
125372,125372,Italy,"'ll find aromas french oak , coconut , exotic spice menthol brawny red . bracing , robust palate offers raisin , prune loads oak-driven spice alongside assertive , grainy tannins leave astringent finish .",Capitel della Crosara,88,50.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Montresor 2010 Capitel della Crosara  (Amarone della Valpolicella Classico),Red Blend,Montresor,8
125700,125700,Italy,"85 % sangiovese 15 % merlot heavy oak . starts aromas toasted oak , coffee vanilla whiff black plum . palate also dominated oak extract , chocolate espresso muffle ripe , black gasping beneath surface . closes bitter note wood tannins .",Riserva,86,38.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Rignana 2010 Riserva  (Chianti Classico),Red Blend,Rignana,8
126603,126603,Italy,"espresso , menthol , dried black-skinned toasted oak aromas come together firm red . hearty palate offers dried black cherry , licorice , powdered sage coffee alongside assertive tannins . drink 2017 .",Riserva,88,25.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Renieri 2011 Riserva  (Chianti Classico),Sangiovese,Renieri,8
127342,127342,Italy,"charred earth , smoke , roasted coffee bean raisin aromas come together . brawny palate offers prune , blackberry jam , licorice mocha alongside tightly packed tannins leave drying , rather astringent finish .",,88,40.0,Veneto,Amarone della Valpolicella,,Kerin O’Keefe,@kerinokeefe,Palazzo Maffei 2012  Amarone della Valpolicella,Red Blend,Palazzo Maffei,8
128114,128114,Italy,"80 % sangiovese , 15 % cabernet sauvignon 5 % merlot , offers aromas cassis , toast , grilled bell pepper , menthol whiff cedar . mature palate shows raisin , dried cherry , espresso hint black pepper alongside puckery tannins dry finish . drink soon capture remains .",Tommaso Bojola Riserva,85,57.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,La Castellina 2011 Tommaso Bojola Riserva  (Chianti Classico),Red Blend,La Castellina,8
128207,128207,Italy,"underbrush , raisin , charred earth , mocha toast aromas lead nose . palate offers dried black cherry , prune , chocolate , toasted oak , vanilla green note dried sage alongside astringent tannins . lacks richness stand oak .",Calidonia,87,29.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Bindi Sergardi 2011 Calidonia  (Chianti Classico),Red Blend,Bindi Sergardi,8
128210,128210,Italy,"aromas baked plum , violet , coconut espresso . palate offers fleshy black cherry , vanilla , toasted oak , anise confectionary note alongside assertive tannins leave rather astringent finish .",,87,32.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Candialle 2012  Chianti Classico,Red Blend,Candialle,8
128589,128589,Italy,"aromas wood shop , coffee espresso carry palate along oak extract toast . lacks richness necessary stand oak .",Don Vincenzo Gran Selezione,87,80.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Casaloste 2009 Don Vincenzo Gran Selezione  (Chianti Classico),Sangiovese,Casaloste,8
