,Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,predicted
105186,105186,Italy,"exciting achievement , select cru throbs powerful intensity complexity awarding long list adjectives describe aromatic qualities : black cherry cherry liquor , leather , cola , milk chocolate almond . berry bramble flavors make mouthfeel lively sophisticated delicate segue chewy-tart tannins spice driven finale .",Terre di Cariano,93,,Veneto,Amarone della Valpolicella Classico,,,,Cecilia Beretta 2001 Terre di Cariano  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Cecilia Beretta,0
105188,105188,Italy,"gorgeous color concentration brilliant ruby highlights make beautiful contemplate glass . aromas broad far-reaching high mineral component , small berry , spice distinct soapy-lavender element . chewy , firm succulent , 's mouth-watering bruiser leaves lasting imprint palate . 60 cases .",Pegrandi,93,95.0,Veneto,Amarone della Valpolicella Classico,,,,Vaona 2000 Pegrandi  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Vaona,0
105189,105189,Italy,"beautiful density color characterize layered notes exotic spice , cardamom , curry roasted nut . plush , full red cherry build intensity , especially palate , creating rich firm backbone , smooth texture dusty notes finish .",,92,,Veneto,Amarone della Valpolicella Classico,,,,Domìni Veneti 2000  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Domìni Veneti,0
105197,105197,Italy,"sartori family behind wonderful vineyard select deep concentration intense aromatic savory plum , cherry , natural rubber , almond nut mineral shadings . well-rounded mouth fresh acidity back dusty mineral flavors finish .",Le Vigne di Turano,92,62.0,Veneto,Amarone della Valpolicella,,,,Tenuta i Saltari 2001 Le Vigne di Turano  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Tenuta i Saltari,0
105310,105310,Italy,"vintage san rustico 's amarone seems closed reserved compared last year . 'll get broad spice aromas ripe cherry , estate 's characteristic intensity less evident . 's easy genuine overall pair lamb pork .",,87,,Veneto,Amarone della Valpolicella Classico,,,,San Rustico 2004  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",San Rustico,0
105343,105343,US,"full bodied ripe flavor , keeping firmly tannic supple texture . concentrated black cherry black currant notes delicious , hints black pepper smoke add complexity . tasty drink 2017 .",,90,40.0,California,Livermore Valley,Central Coast,Jim Gordon,@gordone_cellars,Las Positas 2010 Meritage (Livermore Valley),Meritage,Las Positas,0
105456,105456,France,"stalky , dry , attractive black currant fruits light tannin character . showing little sign potential richness .",,84,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château la Fontaine de Genin 2009  Bordeaux,Bordeaux-style Red Blend,Château la Fontaine de Genin,0
105522,105522,Italy,"dried garganega grapes , heady aromas passion , dried nectarine slices candied lemon . concentrated juicy , delicious palate doles peach jam , acacia honey pastry alongside bright acidity adds freshness .",Col Foscarin,92,36.0,Veneto,Recioto di Soave Classico,,Kerin O’Keefe,@kerinokeefe,Gini 2011 Col Foscarin  (Recioto di Soave Classico),Garganega,Gini,0
105675,105675,France,"soapy , unfocused tannins red berry little structure . shows green streak improve .",Classic,83,15.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Château des Tourtes 2011 Classic  (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château des Tourtes,0
105744,105744,Italy,"bold powerful side , deals lush flavors dark chocolate , chewy cherry , leather , tobacco barbecue smoke . packed intensity soft richness , also delivers fine point fresh acidity finish .",Zovo,89,47.0,Veneto,Amarone della Valpolicella,,,,Zanoni 2007 Zovo  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Zanoni,0
105752,105752,Italy,"modern oak driven , aromas toasted almond , chocolate , tobacco crushed clove . nuances tend dark jammy side . gains focus palate thanks firm structure bright cola licorice endnotes .",Podere Le Marognole,89,35.0,Veneto,Amarone della Valpolicella Classico,,,,Le Bertarole 2008 Podere Le Marognole  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Le Bertarole,0
105755,105755,Italy,"17.5 % alcohol bit much , burning effect dampened mouthfeel 's extraordinary thickness richness . 's big bold , intense aromas toasted nut , vanilla , chocolate fudge , blackberry jam exotic spice .",Alteo,89,99.0,Veneto,Amarone della Valpolicella,,,,Gino Fasoli 2007 Alteo  (Amarone della Valpolicella),"Corvina, Rondinella, Molinara",Gino Fasoli,0
105756,105756,Italy,"compared past vintages , edition caterina zardini riserva shows slightly pungent aromas red apple , plum , cherry cassis . bright gives support endurance , reinforced soft , velvety mouthfeel",Caterina Zardini Riserva,89,90.0,Veneto,Amarone della Valpolicella Classico,,,,Giuseppe Campagnola 2008 Caterina Zardini Riserva  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Giuseppe Campagnola,0
105760,105760,Italy,"offers vibrant aromas red cherry , blackberry , leather , spice cigar box . dark touches resin brown sugar followed notes smoked bacon cured meat . dark , masculine concentrated .",,89,45.0,Veneto,Amarone della Valpolicella Classico,,,,Bolla 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Bolla,0
105765,105765,Italy,"shows sweet , plush aromas , background tones leather tobacco . means top , fact , shows firm elegant quality throughout .",La Rosta,89,56.0,Veneto,Amarone della Valpolicella Classico,,,,Degani 2009 La Rosta  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Degani,0
105858,105858,Italy,"extremely elegant beautiful tight compact intense generous time . offers luscious notes ripe cherry , blueberry piquant highlights recall asian spices ( 10 % cabernet added ) . gorgeous mouthfeel , bright flavors silky tannins .",Riserva Vigna del Sorbo,93,,Tuscany,Chianti Classico,,,,Fontodi 2004 Riserva Vigna del Sorbo  (Chianti Classico),Sangiovese,Fontodi,0
105871,105871,Italy,"lovely riserva thick penetrating tones cherry , spice cola—the holy trinity traditional chianti classico . dense , concentrated intense without powerful overwhelming . would make excellent companion veal reduction sauce natural succulence structure .",Riserva,92,27.0,Tuscany,Chianti Classico,,,,Carpineto 2004 Riserva  (Chianti Classico),Sangiovese,Carpineto,0
105878,105878,Italy,"rich , opulent ripe oak-driven aromas vanilla , chocolate , licorice spice , dark riserva loads personality almost impenetrable density . imparts smooth , silky feel thanks quality tannins ends chewy bite plump cherry .",Riserva Doccio a Matteo,92,,Tuscany,Chianti Classico,,,,Caparsa 2004 Riserva Doccio a Matteo  (Chianti Classico),Sangiovese,Caparsa,0
105987,105987,US,"impressive effort , reticent black currant cassis tones upfront followed pomegranate mouth . 's good depth flavor though marked acidity broad tannins require pairing hearty fare . better 2010 .",,87,23.0,New York,Finger Lakes,Finger Lakes,,,Wagner 2007 Meritage (Finger Lakes),Meritage,Wagner,0
106042,106042,Spain,"cherry watermelon aromas fair easy , raspberry plum-skin flavors finish pithy citrusy .",Excellens,87,20.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Marqués de Cáceres 2014 Excellens Rosado (Rioja),Rosado,Marqués de Cáceres,0
106079,106079,France,"fruity black currant flavor . contrast , tannins offer denser side , creating food-friendly fine dryness smoky flavor .",,85,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Lande de Bertin 2009  Bordeaux,Bordeaux-style Red Blend,Château Lande de Bertin,0
106188,106188,Italy,"try beautiful order understand amarone evolves becomes sophisticated age . aromas thick penetrating tones dried , cherry preserves , cola resin . mouthfeel deep concentrated finish impressively long . true classic .",,93,90.0,Veneto,Amarone della Valpolicella Classico,,,,Bertani 2001  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Bertani,0
106227,106227,France,"fragrant , spicy soft rounded . still developing give warm full . misses something essential fruitiness .",,85,12.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Au Grand Paris 2014  Bordeaux Blanc,Bordeaux-style White Blend,Château Au Grand Paris,0
106273,106273,Spain,"forced oak lead clampy , tannic rioja marginal vintage . pasty oak covers dried plum currant flavors . raw , rubbery , scouring finish tastes dry woody .",Crianza,86,18.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Ondalan 2013 Crianza  (Rioja),Tempranillo Blend,Bodegas Ondalan,0
106314,106314,US,"ripe , lifted blackberry plum notes tinged game garrigue luscious , full-bodied meritage . unusual dose carmenère lends earthy , savory character balances otherwise plush , fruity palate . finish framed fine , soft tannins lingering spice note .",Flight,88,28.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Osprey's Dominion 2012 Flight Meritage (North Fork of Long Island),Meritage,Osprey's Dominion,0
106367,106367,Italy,"'s fleshy , well-proportioned chianti classico bright , jammy notes cherry blackberry backed softer aromas vanilla spice . smooth roundness capped firm structure .",Riserva,90,25.0,Tuscany,Chianti Classico,,,,Valiano 2006 Riserva  (Chianti Classico),Sangiovese,Valiano,0
106382,106382,Italy,"youthful fruit-forward chianti classico balanced fresh bright berry raspberry aromas give cheerful , bright personality . fresh zesty close would pair creamy vegetable risotto .",Querciabella,89,30.0,Tuscany,Chianti Classico,,,,Agricola Querciabella 2008 Querciabella  (Chianti Classico),Sangiovese,Agricola Querciabella,0
106453,106453,Italy,"soft , almond-flavored fresh , green ripe . , small amounts chardonnay trebbiano , gives feeling fullness roundness already ready drinking .",,86,14.0,Veneto,Soave Classico Superiore,,Roger Voss,@vossroger,Bertani 2002  Soave Classico Superiore,White Blend,Bertani,0
106601,106601,Spain,"strawberry , red plum strong hint tomato leaf work nose , followed tangy raspberry flavors wash acidity . seems sort scratchy edgy , hard , dry peppery quality .",Reserva,83,13.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Campo Viejo 2003 Reserva  (Rioja),Tempranillo,Campo Viejo,0
106603,106603,France,"'s earthy , fleshy aromas acidity , red fruits soft tannins . rough edge rusticity far away , though , spoiling fresh fruits .",,83,,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Saint-Sulpice 2005  Bordeaux,Bordeaux-style Red Blend,Château Saint-Sulpice,0
106614,106614,Spain,"gumball aromas yield scents spice wet animal fur , flavor profile settles tart thin , watery mouthfeel . lean , funky n't whole lot rioja character .",Esencia Valdemar,82,10.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2006 Esencia Valdemar  (Rioja),Tempranillo,Bodegas Valdemar,0
106739,106739,Italy,"tart berries , touch maple syrup orange peel nose open dry black-cherry palate lean mouthfeel . sharply austere .",O'Leandro Riserva,84,43.0,Tuscany,Chianti Classico,,,,Cennatoio 1995 O'Leandro Riserva  (Chianti Classico),Sangiovese,Cennatoio,0
106741,106741,Italy,"nose offers full , interesting oriental spice , cherry , ginger soy elements . flavors turn tart cherry , brisk , slightly drying tannins show finish .",,83,11.0,Tuscany,Chianti Classico,,,,Nando 1998  Chianti Classico,Sangiovese,Nando,0
106744,106744,Italy,"complex nose cherry , plum , cocoa leather elements promise much . palate , however , turns much tart—even sharp—with mild cherry light body . finishes modest length sour cranberry-herb note .",,83,7.0,Tuscany,Chianti,,,,Tiziano 1999  Chianti,Sangiovese,Tiziano,0
106745,106745,Italy,"red cherry bears mushroom notes among cedar clove accents , 's sense hollowing-out evidenced age . 's light , showing nice berry spice flavors sweet woodiness . 's developed 1997 riserva .",Riserva,83,13.0,Tuscany,Chianti Classico,,,,Piccini 1997 Riserva  (Chianti Classico),Sangiovese,Piccini,0
106755,106755,Italy,"shows modest dark cherry cedar leather accents . lean , even mouthfeel moderate acidity mark palate . tart dried-fruit flavors turn somewhat sour back end .",,83,18.0,Tuscany,Chianti Classico,,,,Vigna Piccola 1996  Chianti Classico,Sangiovese,Vigna Piccola,0
106756,106756,Italy,"looking brown around edges , showing decline age good riserva hitting full stride . stylishly sweet , attenuated , past best pretty , older . fading elegance , past five years age ?",Riserva,83,22.0,Tuscany,Chianti Classico,,,,Valiano 1995 Riserva  (Chianti Classico),Sangiovese,Valiano,0
106757,106757,Italy,"light , sour cherry nose palate 's outweighed throughout dry , woodiness enters early persists .",,83,10.0,Tuscany,Chianti Classico,,,,Coli 1998  Chianti Classico,Sangiovese,Coli,0
106758,106758,Italy,"shows unexpected age , brown around edges mature prune orange-peel aromas . flavors alive , vibrant . rather dull finish , n't bad tastes like something four five years older .",Riserva,83,26.0,Tuscany,Chianti Classico,,,,Castellare 1996 Riserva  (Chianti Classico),Sangiovese,Castellare,0
106764,106764,Italy,"cherry aromas flavors already aged quality . nice spicy accents conspire keep alive , closes rather tart woody . n't show depth expected riserva .",Riserva,83,12.0,Tuscany,Chianti,,,,Castellani 1997 Riserva  (Chianti),Sangiovese,Castellani,0
106768,106768,Italy,"'s interesting game slate accents nose , also candied quality cherry . acidity fairly high tannins tense somewhat drying finish .",I Sodi del Paretaio,83,11.0,Tuscany,Chianti,,,,Badia di Morrona 1998 I Sodi del Paretaio  (Chianti),Sangiovese,Badia di Morrona,0
107143,107143,US,"pleasurable accesible , yet remarkably complex , cabernet sauvignon-based deliciously drinkable everything burgers tacos elaborate beef stew . 's strong acidity dry finish .",Reserve,86,35.0,California,Central Coast,Central Coast,,,Clos La Chance 2011 Reserve Meritage (Central Coast),Meritage,Clos La Chance,0
107179,107179,Spain,"opening nice chunky , jammy blackberry aromas . palate tempranillo-led rioja full-bodied , grip flavors herbal berry , tea , smoked meat lemony oak . 's hint green medium-length finish , firm feel oaky flavor .",Martin Cendoya,88,36.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Heredad Ugarte 2008 Martin Cendoya  (Rioja),Red Blend,Heredad Ugarte,0
107203,107203,US,"traditional bordeaux-style offers loads bright blackberry cherry flavors accented notes dark toast , coconut spice . moderately concentrated palate , 's juicy yet firmly structured . finish marked bold , dense tannins .",,89,26.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Coffee Pot Cellars 2014 Meritage (North Fork of Long Island),Meritage,Coffee Pot Cellars,0
107216,107216,Spain,"mature nose cornbread oxidized fruits suggests older . white , features multitude grapes led viura . palate , acidity key ingredient , mix oxidized apple , melon corn flavors runs long finish . drink 2022 .",Blanco,89,80.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Remelluri 2013 Blanco White (Rioja),White Blend,Remelluri,0
107229,107229,France,"firm black-currant red-plum , nicely integrated dry core . ready drink , although capable aging year two .",,86,15.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Grand Marchand 2011  Bordeaux,Bordeaux-style Red Blend,Château Grand Marchand,0
107272,107272,France,"initially little rustic , open . smoky , fruity acidity vintage .",,84,12.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Briot 2014  Bordeaux,Bordeaux-style Red Blend,Château Briot,0
107273,107273,France,strawberry flavors dominate soft . unfocussed misses clarity shape .,Cuvée Design,84,18.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château la Mothe du Barry 2014 Cuvée Design  (Bordeaux Supérieur),Bordeaux-style Red Blend,Château la Mothe du Barry,0
107590,107590,Italy,"sweet tobacco overripe cherry open nose thick , jammy amarone . exhibits syrupy , bold mouthfeel lingering tones smoke , beef jerky spice finish .",Opere di San Pietro,88,90.0,Veneto,Amarone della Valpolicella Classico,,,,Villa Girardi 2004 Opere di San Pietro  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Villa Girardi,0
107597,107597,Italy,"extraordinarily rich amarone exudes blackness dense aromas cola , raisins , dried prunes , leather , tobacco , spice cherry wood . 's big big meals succulent grilled meats heavy winter stews . vanilla soft oak flavors come though mouthfeel round velvety .",Monte Cà Bianca,92,78.0,Veneto,Amarone della Valpolicella Classico,,,,Begali 2003 Monte Cà Bianca  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Begali,0
107598,107598,Italy,"campo del tìtari riserva incredibly intense meaty ripe berry notes , barbecue smoke exotic spice . 'll also get chalky , mineral notes back velvety mouth drying tannins .",Campo del Tìtari Riserva,92,,Veneto,Amarone della Valpolicella Classico,,,,Brunelli 2003 Campo del Tìtari Riserva  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Brunelli,0
107599,107599,Italy,"amarone traditional style aromas forest berry , red apple , spice barbecue smoke . exhibits pretty luminosity buoyancy vibrant flavors fresh cherry finale . nice .",Vigna Monte Danieli,92,70.0,Veneto,Amarone della Valpolicella Classico,,,,Corte Rugolin 2003 Vigna Monte Danieli  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Corte Rugolin,0
107610,107610,Italy,"ravazzól vineyards produce intense aromas blackberry , chocolate spice . case , tones enhanced red apple mesquite wood . mouthfeel smooth polished .",Vigneti di Ravazzól,92,,Veneto,Amarone della Valpolicella Classico,,,,Cà La Bionda 2004 Vigneti di Ravazzól  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Cà La Bionda,0
108006,108006,Spain,"another stellar el puntido , time excellent concentration full-load aromas black , leather , fine dried cheese cola . palate tight , properly stretched racy , bursting black raspberry cassis flavors . coconut resin finish first glaring announcement oak . drink 2014 .",El Puntido,93,62.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Viñedos de Paganos 2006 El Puntido  (Rioja),Tempranillo,Viñedos de Paganos,0
108081,108081,Spain,"apple pear aromas dusty leesy . varietal white grenache feels linear , mouthfeel . flavors citrus fruits mango finish lean , crisp minerally , lemony acidity .",Gotes,86,23.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Portal del Priorat 2014 Gotes Grenache Blanc (Priorat),Grenache Blanc,Portal del Priorat,0
108096,108096,Spain,"stalky aromas shrubs bushes scents dried cherry currant . hard-smacking , tannic palate delivers basic berry plum flavors finish riper note prune along parching dryness .",Xibrana Crianza,86,15.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Vicente Gandia 2013 Xibrana Crianza Red (Priorat),Red Blend,Vicente Gandia,0
108113,108113,France,"fruity , apple flavor 's lifted lemon zest edge . 's warm rich , minerally tautness ; caramel note comes finish .",JJ Bourgogne Blanc,86,18.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Vincent 2010 JJ Bourgogne Blanc  (Bourgogne),Chardonnay,Vincent,0
108374,108374,France,"rich , full berry fruits also touched damsons . spice , toast smooth texture . plenty jammy indicate good potential . drink 2016 .",Natur,86,19.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château Penin 2012 Natur  (Bordeaux),Bordeaux-style Red Blend,Château Penin,0
108403,108403,Italy,"aromas toast , oak yellow flower lead nose . aged large casks barriques , linear , somewhat lean , palate offers golden apple lemon zest alongside tangy acidity .",Monte Alto,87,25.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Ca' Rugate 2015 Monte Alto  (Soave Classico),Garganega,Ca' Rugate,0
108723,108723,Spain,"mature woody aromas foresty berry , cigar box vanilla set palate 's mature still fresh . spicy oaky flavors cherry plum come hint chocolate , ends integrated notes coffee mocha . drink 2025 .",Temperado Gran Reserva,92,50.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Larchago 2007 Temperado Gran Reserva  (Rioja),Tempranillo,Larchago,0
108737,108737,Italy,"dievole beacon quality innovation chianti classico disappeared scene past years . 's back celebrated novecento riserva . shows elegant , traditional style compared past vintages , lighter mouthfeel , acidity bright aromas white cherry cassis .",Novecento Riserva,89,,Tuscany,Chianti Classico,,,,Dievole 2007 Novecento Riserva  (Chianti Classico),Sangiovese,Dievole,0
108743,108743,Spain,"woodsy rich smelling , sous-bois , ample spice , ripe berry aromas weight . shows texture grip palate , followed baked , smoky flavors roasted black fruits toast . finishes foresty warm . appealing every way . drink 2013 .",Reserva,89,28.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Sierra Cantabria 2006 Reserva  (Rioja),Tempranillo,Sierra Cantabria,0
108758,108758,Italy,"'s traditional expression chianti classico shows fine berry notes , cassis , currant , violets white almond skin . 's feminine silky , extremely smooth finely textured finish .",Riserva,88,,Tuscany,Chianti Classico,,,,Canonica a Cerreto 2007 Riserva  (Chianti Classico),Sangiovese,Canonica a Cerreto,0
108909,108909,Italy,"yes , treads deep side informality lean , watery mouthfeel subtle aromas peach pear . 's also enough territorial identity mediterranean herb dried sage make interesting . price right .",Brognoligo,84,10.0,Veneto,Soave Classico,,,,Cecilia Beretta 2011 Brognoligo  (Soave Classico),Garganega,Cecilia Beretta,0
108923,108923,Italy,"clean , compact fresh , soave pair take-away chinese food . acidic light subtle aromas peach , citrus white flower .",I Prandi,84,11.0,Veneto,Soave,,,,Marcato 2011 I Prandi  (Soave),Garganega,Marcato,0
109047,109047,Italy,"shows beautifully elegant aromas spice , black pepper , crushed granite , dried spice fresh forest berry . recognizable notes jammy red marmalade , bouquet remains tightly pulled together balanced nonetheless . imparts crisp , clean sensation palate , long , polished finish .",Gaso,93,61.0,Veneto,Amarone della Valpolicella Classico,,,,San Rustico 2006 Gaso  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",San Rustico,0
109050,109050,Italy,"modern , plump rendition amarone , soft lines chewy aromas black cherry , chocolate fudge , cinnamon blackberry preserves immediate upfront . rich , velvety texture make great candidate pairing wintery cheese fondue .",Ambrosan,93,88.0,Veneto,Amarone della Valpolicella Classico,,,,Nicolis 2006 Ambrosan  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Nicolis,0
109068,109068,Italy,"full , gorgeous bright , shows restraint elegance , lovely aromas sweet cherry , blackberry pie , leather , tar black licorice . keeping valpolicella tradition , touch sweetness palate , quality clean polished . hold 10 years .",,93,70.0,Veneto,Amarone della Valpolicella Classico,,,,Zenato 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Zenato,0
109307,109307,Italy,"barrique-aged chianti classico shows cherry espresso aromas . ripe cherry raspberry flavors shy overripe , along vanilla coffee notes . 'll also find drying wood tannins cut palate short . david bowler wines , lemma company .",,86,32.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Candialle 2010  Chianti Classico,Sangiovese,Candialle,0
109313,109313,Italy,"organic grapes , internationally-styled still much oak dominated toasted wood , coffee espresso sensations . although palate also shows ripe plum flavor , abrupt finish drying wood tannins .",,86,34.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,Querciabella 2010  Chianti Classico,Red Blend,Querciabella,0
109320,109320,Spain,"rough , stalky , yeasty aromas map . lemony acidity renders tight drum , bitter , stalky flavors finish wheaty bitter . tempranillo blanco barely worth go ; pleasure factor base level .",La Bella Fernanda,81,22.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,La Crusset 2011 La Bella Fernanda Tempranillo Blanco (Rioja),Tempranillo Blanco,La Crusset,0
109351,109351,France,"despite coming universally hailed vintage , generic bordeaux still weedy , herbal lean . also decent cassis cherry , tasty vanilla cinnamon notes oak aging , tart , dry finish . 's light , n't dumbed mass market .",Rouge,85,9.0,Bordeaux,Bordeaux,,,,Malesan 2000 Rouge  (Bordeaux),Bordeaux-style Red Blend,Malesan,0
109355,109355,Spain,"smoky oak dark cherry herb accents complement well medium-weight , even red . leathery hints add complexity , tasty , straightforward rioja never get harsh astringent . drink now–2004 . —m.m .",Crianza,85,12.0,Northern Spain,Rioja,,,,El Coto 1998 Crianza  (Rioja),Tempranillo,El Coto,0
109367,109367,Spain,"angular tasty , montecillo 's regular offering appealing , uncomplicated ready-to-drink red . dried , herb oak flavors meld nicely light-medium weight best drinking 2004. best buy . —m.m .",Crianza,85,10.0,Northern Spain,Rioja,,,,Montecillo 1998 Crianza  (Rioja),Tempranillo,Montecillo,0
109372,109372,Spain,"overtly , overwhelmingly oaky , shot international style , red hot region priorat n't go anywhere beyond wood . stem stern , coconut-toasty oak renders elements subservient extent grape location rendered irrelevant . —m.m .",Crianza,84,46.0,Catalonia,Priorat,,,,Morlanda 1998 Crianza Red (Priorat),Red Blend,Morlanda,0
109583,109583,France,"soft , lightly tropical attractive acidity grapefruit well pineapple flavors . crisp , fruity ready drink .",,85,10.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Lamothe-Vincent 2012  Bordeaux Blanc,Bordeaux-style White Blend,Château Lamothe-Vincent,0
109627,109627,Spain,"awfully bright forward nose , tart , sheering grating palate , acidic raspberry flavors . scratchy , edgy red . fresh 's ends .",Conde de Valdemar,82,12.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Bodegas Valdemar 2007 Conde de Valdemar  (Rioja),Garnacha,Bodegas Valdemar,0
109991,109991,France,"unusually set burgundy-shape bottle rather normal bordeaux bottle , low-sulfur comes biodynamic vineyard . ripe yellow fruits rich acidity . rounded character , edge minerality light spice . delicious ready drink .",Le Blanc Bonhomme,89,22.0,Bordeaux,Blaye Côtes de Bordeaux,,Roger Voss,@vossroger,Chateau Peybonhomme-les-Tours 2015 Le Blanc Bonhomme  (Blaye Côtes de Bordeaux),Bordeaux-style White Blend,Chateau Peybonhomme-les-Tours,0
110016,110016,Spain,"immediately presents big , potent package . smoky , dark aromas briary heady . huge mouth , blackberry wild herb flavors . finish chocolate , fig prune rich right gig . drink 2018 .",2?R,92,43.0,Catalonia,Priorat,,Michael Schachner,@wineschach,Gratavinum 2009 2?R Red (Priorat),Red Blend,Gratavinum,0
110131,110131,Spain,"rustic , smoky deep nose , creamy body holding commendable raspberry plum flavors . valenciso deals medium-level acids tannins , oak-based mocha chocolate carrying finish . close reaching next level , n't quite get .",Reserva,89,39.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Valenciso 2002 Reserva  (Rioja),Tempranillo,Valenciso,0
110291,110291,Italy,"bright berry thin , crisp finish characterize easy-drinking chianti classico . delivers bright aromas violet , raspberry forest bramble .",,87,13.0,Tuscany,Chianti Classico,,,,Banfi 2010  Chianti Classico,Sangiovese,Banfi,0
110306,110306,Spain,"tame black-fruit aromas leathery , darkened asphalt tar notes . feels good round , plum berry flavors accompany resiny oak . fruity , nice pleasant , n't announce special elevated .",Reserva,87,30.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ysios 2006 Reserva  (Rioja),Tempranillo,Ysios,0
110989,110989,Italy,"'s light-bodied casual subdued aromas suggesting white flower , orchard hint almond . find traces nose extremely simple diluted palate .",Singan,84,20.0,Veneto,Soave,,Kerin O’Keefe,@kerinokeefe,Adalia 2015 Singan  (Soave),White Blend,Adalia,0
111091,111091,Italy,"'s inky dark , aromas plum , leather forest floor . palate offers ripe black-fruit flavors , richened oak , chocolate , vanilla café au lait sensations . closes drying wood tannins .",Calcinaia,88,19.0,Tuscany,Chianti Classico,,Kerin O’Keefe,@kerinokeefe,San Fabiano 2010 Calcinaia  (Chianti Classico),Red Blend,San Fabiano,0
111185,111185,Spain,"caramel candied goes well flowery element bouquet . mouth , lime , peach mineral run show . comes clean , light finish hint stone-fruit flavor . good mouthfeel ensures decent trout caught summer .",,84,8.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Montecillo 2002 White (Rioja),White Blend,Montecillo,0
111306,111306,Italy,"embodies bold , opulent modern style appeal enjoy wines chocolate , spice ripe flavors . 's sticky soft finish , notes sweet mocha .",,89,40.0,Veneto,Amarone della Valpolicella Classico,,,,La Dama 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",La Dama,0
111308,111308,Italy,"cheerful youthful , sweet bouquet wild berry , red rose , freshly grated cinnamon clove . 's hearty dense , delivers flavors refreshingly clear .",,89,40.0,Veneto,Amarone della Valpolicella Classico,,,,Zeni 2009  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Zeni,0
111327,111327,Italy,"candied , prune apricot notes open bouquet deep , dark . palate picks speed thanks savory tones cured meat barbecue smoke . much-needed point acidity finish pulls nicely together .",,89,47.0,Veneto,Amarone della Valpolicella Classico,,,,Antica Corte 2009  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Antica Corte,0
111331,111331,Italy,"delivers textbook aromas candied berry , tobacco , cured meat , teriyaki , cinnamon spanish cedar . 's touch heat finish cushioned 's rich density velvety mouthfeel .",,89,50.0,Veneto,Amarone della Valpolicella Classico,,,,Vigneti Villabella 2007  Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara",Vigneti Villabella,0
